"249180160","BRENNA                        ","2024","11","20",9.8,,-1.9,,4.2,,-6.4,,10.8,,"S",,"9"
"249180160","BRENNA                        ","2024","11","21",2.1,,-3.2,,0.2,,-9.0,,6.0,,"S",3,
"249180160","BRENNA                        ","2024","11","22",2.2,,-5.6,,-1.1,,-13.5,,1.7,,"S",13,
"249180160","BRENNA                        ","2024","11","23",1.9,,-3.8,,-0.9,,-9.5,,0.9,,"S",13,
"249180160","BRENNA                        ","2024","11","24",6.5,,-4.1,,2.8,,-7.9,,0.2,,"S",10,
"249180160","BRENNA                        ","2024","11","25",15.2,,3.5,,9.9,,-3.4,,,"9",,,"9"
"249180160","BRENNA                        ","2024","11","26",9.8,,2.4,,6.3,,-3.6,,3.1,,"W",,"9"
"249180160","BRENNA                        ","2024","11","27",8.5,,-0.1,,4.0,,-4.1,,0.0,,"W",,"9"
"249180160","BRENNA                        ","2024","11","28",8.3,,2.3,,6.3,,-0.6,,10.1,,"W",,"9"
"249180160","BRENNA                        ","2024","11","29",7.0,,0.8,,3.9,,-1.2,,20.2,,"W",,"9"
"249180160","BRENNA                        ","2024","11","30",6.7,,-2.9,,1.7,,-7.5,,,"9",,,"9"
"249190560","JAB£ONKA                      ","2024","11","01",16.2,,-0.3,,6.4,,,"8",0.0,,"W",,"9"
"249190560","JAB£ONKA                      ","2024","11","02",9.5,,-1.2,,3.8,,,"8",0.5,,"W",,"9"
"249190560","JAB£ONKA                      ","2024","11","03",8.5,,-8.3,,-1.7,,,"8",,"9",,,"9"
"249190560","JAB£ONKA                      ","2024","11","04",7.9,,-5.0,,0.9,,,"8",,"9",,,"9"
"249190560","JAB£ONKA                      ","2024","11","05",7.7,,-4.2,,0.0,,,"8",,"9",,,"9"
"249190560","JAB£ONKA                      ","2024","11","06",10.8,,-6.8,,-0.8,,,"8",,"9",,,"9"
"249190560","JAB£ONKA                      ","2024","11","07",10.8,,-6.9,,-0.8,,,"8",,"9",,,"9"
"249190560","JAB£ONKA                      ","2024","11","08",9.8,,-5.4,,-0.1,,,"8",,"9",,,"9"
"249190560","JAB£ONKA                      ","2024","11","09",8.2,,-5.2,,-0.9,,,"8",,"9",,,"9"
"249190560","JAB£ONKA                      ","2024","11","10",7.7,,-6.0,,-1.6,,,"8",,"9",,,"9"
"249190560","JAB£ONKA                      ","2024","11","11",7.3,,-7.8,,-2.6,,,"8",,"9",,,"9"
"249190560","JAB£ONKA                      ","2024","11","12",-0.7,,-7.6,,-3.8,,,"8",,"9",,,"9"
"249190560","JAB£ONKA                      ","2024","11","13",0.6,,-2.7,,-1.0,,,"8",,"9",,,"9"
"249190560","JAB£ONKA                      ","2024","11","14",3.0,,-2.2,,0.2,,,"8",1.1,,"W",,"9"
"249190560","JAB£ONKA                      ","2024","11","15",4.6,,0.8,,2.0,,,"8",0.5,,"W",,"9"
"249190560","JAB£ONKA                      ","2024","11","16",6.7,,-6.2,,-1.0,,,"8",,"9",,,"9"
"249190560","JAB£ONKA                      ","2024","11","17",6.9,,-1.1,,2.2,,,"8",0.5,,"W",,"9"
"249190560","JAB£ONKA                      ","2024","11","18",3.9,,0.4,,1.9,,,"8",2.4,,"W",,"9"
"249190560","JAB£ONKA                      ","2024","11","19",6.6,,-2.6,,2.8,,,"8",,"9",,,"9"
"249190560","JAB£ONKA                      ","2024","11","20",7.6,,-0.7,,3.5,,,"8",2.5,,"S",,"9"
"249190560","JAB£ONKA                      ","2024","11","21",0.1,,-4.1,,-2.1,,,"8",1.8,,"S",,"9"
"249190560","JAB£ONKA                      ","2024","11","22",-0.1,,-5.4,,-2.3,,,"8",0.8,,"S",2,
"249190560","JAB£ONKA                      ","2024","11","23",0.2,,-4.0,,-2.5,,,"8",0.0,,"S",2,
"249190560","JAB£ONKA                      ","2024","11","24",2.8,,-8.3,,-0.7,,,"8",1.1,,"W",2,
"249190560","JAB£ONKA                      ","2024","11","25",6.2,,-2.6,,0.6,,,"8",,"9",,,"9"
"249190560","JAB£ONKA                      ","2024","11","26",9.2,,-5.4,,1.0,,,"8",0.5,,"W",,"9"
"249190560","JAB£ONKA                      ","2024","11","27",6.7,,-2.1,,0.6,,,"8",0.1,,"W",,"9"
"249190560","JAB£ONKA                      ","2024","11","28",5.9,,-5.2,,2.0,,,"8",4.3,,"W",,"9"
"249190560","JAB£ONKA                      ","2024","11","29",3.0,,0.4,,1.7,,,"8",6.5,,"S",,"9"
"249190560","JAB£ONKA                      ","2024","11","30",3.1,,0.3,,1.6,,,"8",,"9",,,"9"
"249190670","POLANA CHOCHO£OWSKA           ","2024","11","01",17.9,,0.8,,7.8,,,"8",0.0,,"W",,"9"
"249190670","POLANA CHOCHO£OWSKA           ","2024","11","02",13.0,,-0.2,,4.7,,,"8",1.6,,"W",,"9"
"249190670","POLANA CHOCHO£OWSKA           ","2024","11","03",6.6,,-5.4,,-0.2,,,"8",,"9",,,"9"
"249190670","POLANA CHOCHO£OWSKA           ","2024","11","04",7.0,,-1.1,,1.9,,,"8",,"9",,,"9"
"249190670","POLANA CHOCHO£OWSKA           ","2024","11","05",7.8,,-3.9,,0.8,,,"8",,"9",,,"9"
"249190670","POLANA CHOCHO£OWSKA           ","2024","11","06",10.5,,-0.9,,3.3,,,"8",,"9",,,"9"
"249190670","POLANA CHOCHO£OWSKA           ","2024","11","07",10.5,,-0.2,,3.1,,,"8",,"9",,,"9"
"249190670","POLANA CHOCHO£OWSKA           ","2024","11","08",11.0,,-1.3,,3.4,,,"8",,"9",,,"9"
"249190670","POLANA CHOCHO£OWSKA           ","2024","11","09",12.6,,0.5,,4.4,,,"8",,"9",,,"9"
"249190670","POLANA CHOCHO£OWSKA           ","2024","11","10",11.1,,-0.2,,3.4,,,"8",,"9",,,"9"
"249190670","POLANA CHOCHO£OWSKA           ","2024","11","11",8.2,,-2.5,,1.1,,,"8",,"9",,,"9"
"249190670","POLANA CHOCHO£OWSKA           ","2024","11","12",6.0,,-3.6,,0.0,,,"8",,"9",,,"9"
"249190670","POLANA CHOCHO£OWSKA           ","2024","11","13",0.9,,-3.4,,-1.8,,,"8",,"9",,,"9"
"249190670","POLANA CHOCHO£OWSKA           ","2024","11","14",2.5,,-8.0,,-3.7,,,"8",0.5,,"S",,"9"
"249190670","POLANA CHOCHO£OWSKA           ","2024","11","15",1.4,,-4.2,,-0.7,,,"8",0.3,,"S",0,
"249190670","POLANA CHOCHO£OWSKA           ","2024","11","16",11.5,,-2.7,,4.2,,,"8",,"9",,,"9"
"249190670","POLANA CHOCHO£OWSKA           ","2024","11","17",10.6,,-2.2,,2.8,,,"8",,"9",,,"9"
"249190670","POLANA CHOCHO£OWSKA           ","2024","11","18",2.9,,-2.3,,-0.4,,,"8",6.8,,"S",,"9"
"249190670","POLANA CHOCHO£OWSKA           ","2024","11","19",5.4,,-4.8,,2.2,,,"8",3.1,,"W",5,
"249190670","POLANA CHOCHO£OWSKA           ","2024","11","20",5.6,,-5.3,,0.3,,,"8",14.0,,"S",,"9"
"249190670","POLANA CHOCHO£OWSKA           ","2024","11","21",-1.2,,-7.7,,-4.7,,,"8",3.7,,"S",4,
"249190670","POLANA CHOCHO£OWSKA           ","2024","11","22",-2.9,,-6.9,,-4.8,,,"8",2.6,,"S",8,
"249190670","POLANA CHOCHO£OWSKA           ","2024","11","23",-3.9,,-7.6,,-6.2,,,"8",0.6,,"S",13,
